left_sorted,right_sorted,left,right,equal,total,study_questions
50f46484fdc9f065f00046a3,513d7b4dfdc9f03587006b01,2,0,0,2,"['more depressing', 'livelier']"
50f46484fdc9f065f00046b5,50f55e08fdc9f065f00049f2,0,2,0,2,['more boring']
50f46485fdc9f065f00046b7,513d6108fdc9f03587003dc5,0,2,0,2,['livelier']
513d35f6fdc9f03587002b47,51414d19fdc9f049260074d1,0,2,0,2,['safer']
513d35f8fdc9f03587002b49,513e6efffdc9f0358700c4eb,1,1,0,2,"['livelier', 'more beautiful']"
50f46457fdc9f065f0004664,514133cafdc9f0492600441b,0,2,0,2,"['more boring', 'more beautiful']"
50f46482fdc9f065f0004676,513cc648fdc9f03587001931,2,0,0,2,"['wealthier', 'more beautiful']"
50f46482fdc9f065f0004681,51413a0efdc9f049260055fc,2,0,0,2,['wealthier']
513d32e4fdc9f0358700290d,513d6c7cfdc9f03587004f9c,2,0,0,2,['more beautiful']
50f46485fdc9f065f00046c6,5140ceacfdc9f0492600307f,0,2,0,2,['livelier']
50f46487fdc9f065f00046fa,50f5640cfdc9f065f000602d,0,2,0,2,"['livelier', 'safer']"
50f46487fdc9f065f00046fe,50f5ed54fdc9f065f0008c01,0,1,1,2,"['wealthier', 'more beautiful']"
50f4648efdc9f065f0004755,514091d4fdc9f049260005b9,0,0,2,2,"['livelier', 'more beautiful']"
513d3603fdc9f03587002b50,513e6df9fdc9f0358700c38c,0,1,1,2,['more boring']
50f46483fdc9f065f000469c,5140d27afdc9f049260032e5,0,2,0,2,['more beautiful']
50f46484fdc9f065f000469e,51414d62fdc9f04926007595,1,1,0,2,"['livelier', 'more beautiful']"
513cbffafdc9f03587001327,5140dacafdc9f04926003e2a,1,1,0,2,"['wealthier', 'safer']"
513cc010fdc9f03587001339,51414e63fdc9f0492600782f,2,0,0,2,['livelier']
513cbf9cfdc9f035870012c4,51422a4ffdc9f0492600891b,0,2,0,2,['livelier']
513cbfb6fdc9f035870012df,513d5f86fdc9f03587003bdc,2,0,0,2,['more depressing']
513d3695fdc9f03587002bad,513e216afdc9f0358700a436,0,1,1,2,['more beautiful']
513d36a2fdc9f03587002baf,51408f74fdc9f049260000d0,2,0,0,2,['safer']
513d36e4fdc9f03587002bc6,513e701ffdc9f0358700c67e,2,0,0,2,['safer']
513d36ecfdc9f03587002bc8,5185d3fbfdc9f03fd500135b,0,2,0,2,['wealthier']
513cc046fdc9f0358700136c,513d9e4ffdc9f03587008383,2,0,0,2,['wealthier']
513cc054fdc9f03587001379,513d7ed3fdc9f035870074b1,0,2,0,2,['livelier']
513cc056fdc9f0358700137d,51421b22fdc9f04926008406,0,2,0,2,['more depressing']
513cc060fdc9f03587001387,513f14eefdc9f0358700cd01,2,0,0,2,['more depressing']
513cbfeefdc9f0358700131b,513f2dfbfdc9f0358700db2f,2,0,0,2,['livelier']
513cbff6fdc9f03587001322,5140b655fdc9f049260016b3,2,0,0,2,"['safer', 'more depressing']"
513cbff6fdc9f03587001322,5140daadfdc9f04926003e09,0,2,0,2,['safer']
513cbffafdc9f03587001327,513d77edfdc9f03587005fc9,2,0,0,2,['livelier']
513cc07cfdc9f035870013a2,513e1b87fdc9f035870094cd,1,1,0,2,"['more beautiful', 'wealthier']"
513cc092fdc9f035870013b9,513f13e0fdc9f0358700cb7f,1,1,0,2,"['more beautiful', 'livelier']"
513cc0aafdc9f035870013d2,5185d11dfdc9f03fd500109b,2,0,0,2,['wealthier']
513cc0b0fdc9f035870013db,513d7bcefdc9f03587006cae,2,0,0,2,['livelier']
513cc0b0fdc9f035870013db,513d7d84fdc9f035870071f1,0,2,0,2,['livelier']
513cc0b0fdc9f035870013db,513d8001fdc9f0358700767f,1,1,0,2,"['more depressing', 'more beautiful']"
513cc01afdc9f03587001344,5141439cfdc9f04926006409,1,1,0,2,['safer']
513cc01efdc9f03587001348,51408ff2fdc9f049260001c3,2,0,0,2,['more boring']
513d37c2fdc9f03587002c16,513e607efdc9f0358700b3db,0,2,0,2,['more beautiful']
513d37d0fdc9f03587002c1b,513e6072fdc9f0358700b3c8,1,1,0,2,['safer']
513d361efdc9f03587002b64,513e6df2fdc9f0358700c383,1,0,1,2,['safer']
50f5611ffdc9f065f0005423,513d2f3cfdc9f03587002630,0,2,0,2,"['more beautiful', 'livelier']"
50f5611ffdc9f065f000542d,514139acfdc9f0492600550d,0,2,0,2,"['wealthier', 'more beautiful']"
513cbda1fdc9f035870010d9,5140b6a0fdc9f04926001799,0,2,0,2,['safer']
513cbe20fdc9f0358700114e,5140cc0bfdc9f04926002cdd,2,0,0,2,['wealthier']
513cc064fdc9f0358700138a,513e2316fdc9f0358700a627,2,0,0,2,['livelier']
50f46445fdc9f065f00044ba,513e5de3fdc9f0358700af04,2,0,0,2,['more beautiful']
50f46445fdc9f065f00044bd,513cc43efdc9f0358700174b,0,1,1,2,['safer']
50f46445fdc9f065f00044c1,50f56450fdc9f065f0006294,0,2,0,2,"['more beautiful', 'more depressing']"
50f46447fdc9f065f00044c3,5141448cfdc9f049260064fb,0,2,0,2,['more beautiful']
50f4643ffdc9f065f0004431,51422a86fdc9f04926008956,2,0,0,2,"['more beautiful', 'wealthier']"
50f46440fdc9f065f0004435,5140cb04fdc9f04926002a08,2,0,0,2,"['livelier', 'more beautiful']"
50f46442fdc9f065f0004470,50f46457fdc9f065f000464b,0,0,2,2,['more depressing']
50f46442fdc9f065f0004478,50f5e68ffdc9f065f0006d12,2,0,0,2,"['wealthier', 'livelier']"
513d4db4fdc9f03587002e5a,5185ce3dfdc9f03fd5000df4,2,0,0,2,['wealthier']
513d4e27fdc9f03587002e64,5141338ffdc9f0492600434e,0,0,2,2,"['more beautiful', 'safer']"
513d4ffbfdc9f03587002e9b,51415040fdc9f04926007ccf,0,2,0,2,"['safer', 'more beautiful']"
513d5042fdc9f03587002ea3,51414171fdc9f049260061ba,1,0,1,2,"['more beautiful', 'more boring']"
513d50d2fdc9f03587002eb8,51409014fdc9f04926000206,2,0,0,2,"['safer', 'livelier']"
513d5120fdc9f03587002ec5,513d7b31fdc9f03587006aa0,2,0,0,2,"['safer', 'more boring']"
50f46444fdc9f065f00044a3,513cc0a6fdc9f035870013cf,0,2,0,2,['more depressing']
50f46445fdc9f065f00044b4,513e6007fdc9f0358700b323,2,0,0,2,['safer']
50f46455fdc9f065f00045b9,5140dbbefdc9f04926003f30,1,1,0,2,"['more beautiful', 'livelier']"
50f46455fdc9f065f00045e4,50f5ec1ffdc9f065f00087a3,1,1,0,2,['livelier']
513d516afdc9f03587002ecb,5141338ffdc9f0492600434e,1,1,0,2,"['wealthier', 'more beautiful']"
50f4644dfdc9f065f0004541,513d34a6fdc9f03587002a49,2,0,0,2,['livelier']
50f4644dfdc9f065f000456a,50f5e5d3fdc9f065f0006a93,2,0,0,2,['more depressing']
50f4644dfdc9f065f0004572,50f5eeeafdc9f065f00090e4,0,2,0,2,"['more beautiful', 'safer']"
50f4644dfdc9f065f0004578,5140d969fdc9f04926003be1,2,0,0,2,"['livelier', 'safer']"
513d4d88fdc9f03587002e56,5140cf92fdc9f0492600315b,0,2,0,2,['livelier']
50f46456fdc9f065f00045f6,50f5e55ffdc9f065f0006793,0,0,2,2,"['more boring', 'livelier']"
50f46456fdc9f065f0004625,5141355cfdc9f049260049a9,1,0,1,2,['safer']
50f46457fdc9f065f000462e,50f55e56fdc9f065f0004c18,0,2,0,2,['safer']
50f46457fdc9f065f0004651,513e6092fdc9f0358700b3fb,2,0,0,2,['wealthier']
513d51d4fdc9f03587002ed8,513f3084fdc9f0358700dee8,1,1,0,2,"['livelier', 'more beautiful']"
50f46454fdc9f065f000458b,514142eefdc9f04926006347,2,0,0,2,['wealthier']
50f46454fdc9f065f000458e,5185d162fdc9f03fd50010e1,2,0,0,2,['more boring']
50f46454fdc9f065f00045a3,5140da3dfdc9f04926003d91,0,1,1,2,"['more boring', 'livelier']"
513cbe84fdc9f035870011b2,5185cd95fdc9f03fd5000d53,1,1,0,2,"['wealthier', 'safer']"
513cbeb4fdc9f035870011df,513e1d02fdc9f035870098b8,0,2,0,2,['more beautiful']
513cbed0fdc9f035870011f7,513d56c6fdc9f0358700303e,1,0,1,2,"['safer', 'livelier']"
513cbedefdc9f03587001202,51414f13fdc9f049260079db,1,1,0,2,['livelier']
50f5611dfdc9f065f0005401,50f5e8cafdc9f065f00074ca,0,1,1,2,"['safer', 'more beautiful']"
50f5611dfdc9f065f0005411,513d57bafdc9f035870031f7,0,2,0,2,['safer']
513d54a6fdc9f03587002f31,513d9d3dfdc9f03587007fe1,2,0,0,2,['wealthier']
513d54dafdc9f03587002f39,51409dc0fdc9f04926001358,0,2,0,2,"['wealthier', 'safer']"
513cbf07fdc9f03587001228,513e1fecfdc9f0358700a078,0,2,0,2,['safer']
513cbf20fdc9f03587001243,51413baafdc9f049260059f6,0,2,0,2,['more boring']
513cbf26fdc9f03587001248,513e1ab1fdc9f03587009298,2,0,0,2,['safer']
513cbf30fdc9f03587001251,513e2288fdc9f0358700a57a,2,0,0,2,"['wealthier', 'more beautiful']"
513cbf40fdc9f03587001261,513ccc6efdc9f03587001d42,1,0,1,2,"['wealthier', 'more beautiful']"
513cbf4efdc9f0358700126f,51408fc0fdc9f04926000162,0,2,0,2,"['more boring', 'livelier']"
513cbe28fdc9f03587001157,513d7c44fdc9f03587006e3a,1,1,0,2,['safer']
513cbe4efdc9f0358700117f,513e7008fdc9f0358700c65d,0,1,1,2,"['more depressing', 'livelier']"
513d5354fdc9f03587002f05,513d7b56fdc9f03587006b1f,2,0,0,2,['safer']
513cbd78fdc9f035870010af,513d6b42fdc9f03587004c97,0,2,0,2,['more boring']
513cbf56fdc9f03587001276,5185ccaefdc9f03fd5000c66,1,1,0,2,"['wealthier', 'more boring']"
513cbf64fdc9f03587001288,5140ba17fdc9f04926001f6d,1,1,0,2,['more boring']
513cbf80fdc9f035870012a9,513d6ca0fdc9f03587004ff9,1,1,0,2,['more depressing']
513cbf88fdc9f035870012b2,513e5d29fdc9f0358700ad05,2,0,0,2,['livelier']
513cbf8cfdc9f035870012b7,513e2076fdc9f0358700a1f0,0,1,1,2,['more boring']
513cbf92fdc9f035870012bc,514142f0fdc9f0492600634b,2,0,0,2,"['wealthier', 'safer']"
50f46443fdc9f065f0004481,50f5ea5bfdc9f065f0007ab4,0,2,0,2,['livelier']
513d569bfdc9f03587003002,513d9ea3fdc9f03587008493,0,1,1,2,"['more depressing', 'livelier']"
513d56affdc9f0358700301c,514146f1fdc9f04926006930,2,0,0,2,['safer']
513d56b9fdc9f0358700302d,51414f17fdc9f049260079e6,1,1,0,2,"['safer', 'livelier']"
513d56c4fdc9f0358700303a,51414ef3fdc9f0492600798e,0,0,2,2,['safer']
513d56cafdc9f03587003048,513e6a5cfdc9f0358700beac,1,1,0,2,"['wealthier', 'livelier']"
513d56cefdc9f03587003051,51414bcafdc9f0492600718a,0,2,0,2,['wealthier']
513d528efdc9f03587002eef,513f2b06fdc9f0358700d62c,0,2,0,2,['safer']
513d593ffdc9f03587003376,51421ba8fdc9f04926008493,0,2,0,2,"['safer', 'wealthier']"
513d5948fdc9f0358700337b,5140b7b3fdc9f04926001a9a,0,2,0,2,['livelier']
513d5953fdc9f03587003380,513e2210fdc9f0358700a4f5,0,1,1,2,"['safer', 'livelier']"
513d595dfdc9f03587003382,513d7bd7fdc9f03587006ccb,2,0,0,2,['more boring']
513d5997fdc9f035870033a0,51408ca3fdc9f0358700eb7b,1,1,0,2,['more beautiful']
513d59a7fdc9f035870033a7,513d6a3dfdc9f035870049dc,2,0,0,2,['more beautiful']
513d58bdfdc9f03587003320,513e5e74fdc9f0358700b097,2,0,0,2,"['safer', 'more depressing']"
513d58bffdc9f03587003322,5140c9cafdc9f04926002638,0,2,0,2,['more depressing']
50f46447fdc9f065f00044c7,50f5e709fdc9f065f0006fd9,0,2,0,2,['more boring']
50f46447fdc9f065f00044d5,514137cffdc9f0492600506d,2,0,0,2,"['more beautiful', 'wealthier']"
50f46448fdc9f065f00044eb,513e5d46fdc9f0358700ad51,0,2,0,2,"['more depressing', 'safer']"
50f46448fdc9f065f00044fc,513d6a92fdc9f03587004acf,2,0,0,2,['more beautiful']
50f4644cfdc9f065f000452c,513d6046fdc9f03587003cd0,1,1,0,2,['livelier']
50f4644dfdc9f065f000453d,514092e5fdc9f04926000716,1,1,0,2,['safer']
513d56d2fdc9f03587003057,513d9fb1fdc9f035870087cc,2,0,0,2,['safer']
513d56ddfdc9f0358700306a,513e1e3efdc9f03587009beb,2,0,0,2,"['wealthier', 'livelier']"
513d572efdc9f03587003103,5185cfa0fdc9f03fd5000f58,0,2,0,2,['livelier']
513d573dfdc9f03587003124,513f2ebefdc9f0358700dc82,2,0,0,2,['more boring']
513d5751fdc9f03587003146,513e1d45fdc9f03587009964,1,1,0,2,"['livelier', 'safer']"
513d56e4fdc9f03587003073,5141347cfdc9f04926004692,2,0,0,2,['livelier']
513d56f0fdc9f0358700308d,5140900cfdc9f049260001f6,0,2,0,2,"['livelier', 'more beautiful']"
513d56f7fdc9f0358700309b,5140d84bfdc9f049260039aa,0,1,1,2,"['livelier', 'more depressing']"
513d56fcfdc9f035870030a7,513d7b35fdc9f03587006aaa,1,0,1,2,"['wealthier', 'more beautiful']"
513d5700fdc9f035870030b2,513f13e6fdc9f0358700cb88,0,2,0,2,['more boring']
513d55affdc9f03587002f55,513f2dd3fdc9f0358700dae4,0,2,0,2,"['more beautiful', 'wealthier']"
513d568efdc9f03587002fe8,513e5bcdfdc9f0358700a950,1,0,1,2,"['more depressing', 'safer']"
513d577efdc9f03587003190,513e6ab2fdc9f0358700bf28,2,0,0,2,"['more beautiful', 'more boring']"
513d5786fdc9f0358700319d,5140c94afdc9f049260024bb,0,2,0,2,['more depressing']
513d578cfdc9f035870031a7,51408a42fdc9f0358700e6bf,2,0,0,2,"['wealthier', 'livelier']"
513d57b0fdc9f035870031e0,51408b38fdc9f0358700e8b4,2,0,0,2,['safer']
513d57c5fdc9f0358700320c,513e64d8fdc9f0358700b8b3,0,2,0,2,['more beautiful']
513d570afdc9f035870030c6,5140ca73fdc9f0492600283f,1,1,0,2,"['more depressing', 'wealthier']"
50f560fafdc9f065f00053ce,513f31d5fdc9f0358700dffd,1,0,1,2,"['more boring', 'more beautiful']"
513cbd9afdc9f035870010d2,51422899fdc9f04926008793,0,1,1,2,['livelier']
50f560f4fdc9f065f0005377,513e6e7cfdc9f0358700c43f,0,2,0,2,['more beautiful']
50f560f5fdc9f065f000538a,51422ce9fdc9f04926008b9c,1,1,0,2,"['livelier', 'more beautiful']"
50f560f9fdc9f065f000538b,513d78dbfdc9f035870062ec,0,2,0,2,"['safer', 'wealthier']"
50f560fafdc9f065f0005391,5185ce94fdc9f03fd5000e4b,0,1,1,2,['safer']
513cbd1efdc9f0358700105b,514098cffdc9f04926000d20,0,2,0,2,"['more beautiful', 'more boring']"
513d57e4fdc9f03587003240,513d9de4fdc9f03587008219,2,0,0,2,['more boring']
50f560fbfdc9f065f00053d6,51409bf2fdc9f04926001129,1,1,0,2,"['more boring', 'more beautiful']"
50f560fbfdc9f065f00053d9,5140cd8ffdc9f04926002f75,1,1,0,2,['livelier']
50f5611cfdc9f065f00053fd,50f56194fdc9f065f000554c,2,0,0,2,['safer']
50f560fafdc9f065f00053a6,51414309fdc9f04926006363,2,0,0,2,['wealthier']
50f560fafdc9f065f00053aa,51413656fdc9f04926004c38,2,0,0,2,['livelier']
50f560fafdc9f065f00053ae,513f30eefdc9f0358700df3e,1,1,0,2,"['wealthier', 'safer']"
50f560fafdc9f065f00053b9,51413d71fdc9f04926005d37,2,0,0,2,['wealthier']
50f560fafdc9f065f00053c9,5140921bfdc9f04926000648,2,0,0,2,['livelier']
513d585dfdc9f035870032eb,513e64d9fdc9f0358700b8b5,0,2,0,2,['safer']
513d5870fdc9f035870032f8,513d7a81fdc9f03587006866,0,0,2,2,['livelier']
513d57d8fdc9f0358700322b,5140cf0afdc9f049260030e2,0,2,0,2,"['more beautiful', 'wealthier']"
513d57defdc9f03587003238,51413545fdc9f04926004959,1,1,0,2,['safer']
50f56194fdc9f065f000555b,513d7a49fdc9f03587006796,2,0,0,2,['more depressing']
50f56195fdc9f065f000556a,513d6147fdc9f03587003e13,0,2,0,2,['more boring']
50f56195fdc9f065f000556f,514138d2fdc9f049260052ef,2,0,0,2,['more boring']
50f56196fdc9f065f0005578,513e6f68fdc9f0358700c57e,0,0,2,2,['safer']
513d58e4fdc9f0358700333e,513e6c79fdc9f0358700c187,1,1,0,2,"['more beautiful', 'safer']"
513d58e7fdc9f03587003341,514134cefdc9f049260047bf,2,0,0,2,['more boring']
513d58f8fdc9f0358700334b,513f2a9ffdc9f0358700d581,0,0,2,2,['more beautiful']
513d5907fdc9f03587003356,513e1d2ffdc9f0358700992b,2,0,0,2,['livelier']
513d590ffdc9f0358700335b,513d7bdffdc9f03587006ce8,0,2,0,2,['more beautiful']
513d5806fdc9f03587003281,51422a06fdc9f049260088cd,0,2,0,2,['safer']
513d580efdc9f0358700328e,5140cb3ffdc9f04926002ac5,2,0,0,2,['safer']
513d581bfdc9f035870032a6,5140d7d7fdc9f049260038bd,1,1,0,2,['safer']
513d5ae8fdc9f03587003440,513d6e21fdc9f03587005274,2,0,0,2,['more boring']
513d5b19fdc9f0358700349a,5185d11bfdc9f03fd5001098,2,0,0,2,['livelier']
50f463b6fdc9f065f000427e,50f563b6fdc9f065f0005e0e,0,0,2,2,['livelier']
50f463b6fdc9f065f0004282,5140d875fdc9f049260039fb,2,0,0,2,['safer']
50f463b8fdc9f065f0004292,51408bc6fdc9f0358700e9cd,1,0,1,2,"['more depressing', 'safer']"
50f463b8fdc9f065f00042a1,5140b6b2fdc9f049260017c4,1,1,0,2,"['more beautiful', 'wealthier']"
50f463b9fdc9f065f00042bb,513cc3a6fdc9f035870016bb,0,2,0,2,"['more beautiful', 'safer']"
50f448b5fdc9f065f000423c,51408aa2fdc9f0358700e76f,2,0,0,2,['safer']
513d5b50fdc9f03587003506,513d9c42fdc9f03587007c9a,2,0,0,2,"['safer', 'wealthier']"
513d5bfcfdc9f03587003636,513f2c68fdc9f0358700d879,1,1,0,2,"['more beautiful', 'more boring']"
50f463c7fdc9f065f000433f,51413505fdc9f04926004883,0,2,0,2,['safer']
50f463c7fdc9f065f0004366,513e1e6ffdc9f03587009c74,1,1,0,2,"['more depressing', 'safer']"
50f463c7fdc9f065f000436b,513e5bc0fdc9f0358700a92d,0,2,0,2,['wealthier']
513d59a7fdc9f035870033a7,513f13b1fdc9f0358700cb43,0,2,0,2,"['more beautiful', 'safer']"
513d5a9ffdc9f0358700341c,51414ce8fdc9f04926007451,2,0,0,2,"['wealthier', 'livelier']"
513d5ab9fdc9f03587003429,5140b6cbfdc9f04926001812,1,1,0,2,"['safer', 'more beautiful']"
50f4643efdc9f065f0004411,513cb50dfdc9f035870008d2,0,2,0,2,['safer']
513d5c28fdc9f0358700367d,513d9f65fdc9f03587008722,1,1,0,2,['more depressing']
50f463c8fdc9f065f0004374,50f56198fdc9f065f000558e,2,0,0,2,"['wealthier', 'safer']"
50f463c8fdc9f065f0004378,513cd160fdc9f03587001e32,1,1,0,2,"['livelier', 'wealthier']"
50f463c8fdc9f065f000438d,50f60b92beb2fed9100000b5,0,2,0,2,['safer']
50f463c8fdc9f065f000438f,513cbe14fdc9f03587001143,2,0,0,2,"['more depressing', 'safer']"
50f463c9fdc9f065f00043b3,5142179afdc9f0492600804b,0,2,0,2,['wealthier']
513d5b35fdc9f035870034cf,513d9d49fdc9f03587008003,2,0,0,2,['more beautiful']
513d57e4fdc9f03587003242,5140b86efdc9f04926001c4a,1,0,1,2,"['livelier', 'safer']"
513d57eafdc9f0358700324f,513d6b08fdc9f03587004c09,0,2,0,2,['livelier']
513d57effdc9f03587003259,513e6236fdc9f0358700b674,2,0,0,2,['livelier']
513d57f9fdc9f03587003269,51413811fdc9f04926005132,0,0,2,2,['more beautiful']
50f463cafdc9f065f00043d4,51422b21fdc9f049260089f4,1,1,0,2,"['livelier', 'more boring']"
50f463cafdc9f065f00043da,5185d455fdc9f03fd50013be,2,0,0,2,"['more beautiful', 'livelier']"
50f463cafdc9f065f00043ec,5140b682fdc9f04926001742,2,0,0,2,"['safer', 'wealthier']"
50f463cbfdc9f065f00043ef,513d30adfdc9f03587002752,0,2,0,2,['more boring']
513cbc20fdc9f03587000f73,513e1dd1fdc9f03587009ad0,0,2,0,2,['more beautiful']
513cba78fdc9f03587000deb,513e65b6fdc9f0358700b9e0,2,0,0,2,"['more beautiful', 'wealthier']"
513cbad0fdc9f03587000e3b,513e60dcfdc9f0358700b471,0,2,0,2,['more depressing']
513cbae4fdc9f03587000e50,513ce1c9fdc9f0358700219f,1,1,0,2,"['safer', 'more depressing']"
513cbb32fdc9f03587000e9b,513d7dfbfdc9f035870072ee,0,1,1,2,"['safer', 'wealthier']"
513cbb3efdc9f03587000ea7,514138ddfdc9f0492600530c,0,1,1,2,"['livelier', 'more beautiful']"
50f5612ffdc9f065f0005536,50f5eeb2fdc9f065f000902c,2,0,0,2,['more depressing']
50f5612ffdc9f065f0005537,513f2f22fdc9f0358700dd21,0,0,2,2,['more boring']
513cbcc6fdc9f03587001013,514147b1fdc9f04926006af0,0,2,0,2,['livelier']
513cbcf6fdc9f03587001035,513e2084fdc9f0358700a216,0,0,2,2,"['more beautiful', 'more boring']"
513cbd08fdc9f03587001044,5140ccaffdc9f04926002e69,0,2,0,2,['more beautiful']
513cbb70fdc9f03587000ed9,513e6492fdc9f0358700b84f,1,1,0,2,['livelier']
513cbbb2fdc9f03587000f0e,5140d305fdc9f04926003366,0,2,0,2,['wealthier']
513cbbcafdc9f03587000f26,5140b696fdc9f04926001784,1,1,0,2,"['safer', 'more depressing']"
513cbbd2fdc9f03587000f2e,51422840fdc9f0492600873e,0,2,0,2,['more depressing']
513cbc1afdc9f03587000f6e,513e1d3afdc9f03587009947,2,0,0,2,['safer']
50f448b5fdc9f065f000423a,513d9f5ffdc9f03587008710,1,0,1,2,"['more beautiful', 'livelier']"
513d5c30fdc9f03587003689,51414735fdc9f049260069db,0,2,0,2,"['more beautiful', 'safer']"
513cb8c0fdc9f03587000c58,513d6a4cfdc9f03587004a11,2,0,0,2,['wealthier']
513cb910fdc9f03587000ca0,51421830fdc9f049260080f2,2,0,0,2,['livelier']
513cb920fdc9f03587000caf,513d3610fdc9f03587002b5b,2,0,0,2,['wealthier']
513cbc50fdc9f03587000fa3,51409022fdc9f04926000223,0,2,0,2,['more depressing']
513cbc64fdc9f03587000fb3,5185cc45fdc9f03fd5000c01,2,0,0,2,['wealthier']
513cbc68fdc9f03587000fb8,5141331ffdc9f049260041c9,0,2,0,2,['more beautiful']
50f448b5fdc9f065f0004242,513e6500fdc9f0358700b8ec,2,0,0,2,['more depressing']
50f463b4fdc9f065f0004256,513e1b1cfdc9f035870093a3,0,2,0,2,['wealthier']
50f463b4fdc9f065f000425c,513d6928fdc9f03587004627,0,2,0,2,"['more boring', 'more beautiful']"
50f463b4fdc9f065f0004267,513e653afdc9f0358700b937,2,0,0,2,['safer']
50f463b5fdc9f065f0004270,513e6b55fdc9f0358700bff9,2,0,0,2,['more beautiful']
513d5c81fdc9f03587003723,51414e62fdc9f0492600782b,0,2,0,2,['livelier']
513d5ca5fdc9f03587003761,5140cb91fdc9f04926002bc5,0,2,0,2,['safer']
513d5ca8fdc9f03587003765,51408f6afdc9f049260000bb,1,1,0,2,"['wealthier', 'livelier']"
513d5d4bfdc9f0358700387f,5140c8f8fdc9f049260023cb,0,2,0,2,['safer']
50f463bbfdc9f065f00042c1,513f3046fdc9f0358700deb4,0,0,2,2,['livelier']
50f463bbfdc9f065f00042e2,513f1335fdc9f0358700ca9e,2,0,0,2,['livelier']
50f463bcfdc9f065f00042e4,51414d5afdc9f0492600757f,0,2,0,2,"['wealthier', 'livelier']"
50f463bcfdc9f065f00042f2,513d78aefdc9f0358700624d,2,0,0,2,['safer']
50f463c6fdc9f065f0004316,513e21bbfdc9f0358700a492,1,1,0,2,"['safer', 'more depressing']"
50f463c6fdc9f065f0004318,51422b8bfdc9f04926008a54,0,2,0,2,['livelier']
513d5ceefdc9f035870037df,513e1e6ffdc9f03587009c73,1,0,1,2,"['safer', 'livelier']"
513d5d70fdc9f035870038c1,513f2ac8fdc9f0358700d5c7,1,1,0,2,['safer']
513d5d7bfdc9f035870038d7,5141350cfdc9f0492600489a,0,0,2,2,['more beautiful']
513d5d7dfdc9f035870038db,513d6ce5fdc9f03587005074,0,2,0,2,['wealthier']
513d5cf0fdc9f035870037e4,513e61f2fdc9f0358700b611,2,0,0,2,['safer']
513d5d08fdc9f03587003811,5140cae3fdc9f0492600299f,1,1,0,2,['livelier']
513d5d19fdc9f03587003827,513d7893fdc9f035870061f2,0,2,0,2,['safer']
513d5d2efdc9f03587003849,5140b8defdc9f04926001d2e,0,2,0,2,"['more beautiful', 'safer']"
513d5d45fdc9f03587003871,513d9c20fdc9f03587007c2e,2,0,0,2,['livelier']
513d5ddcfdc9f03587003980,51421aedfdc9f049260083cb,0,0,2,2,['more beautiful']
513d5ddffdc9f03587003983,5141389bfdc9f0492600526c,2,0,0,2,['livelier']
513d5e0cfdc9f035870039cc,5140ca07fdc9f049260026eb,0,1,1,2,['more beautiful']
513d5d4efdc9f03587003884,513d9c4afdc9f03587007cb7,2,0,0,2,['livelier']
513d5d4ffdc9f03587003887,513e209cfdc9f0358700a255,0,2,0,2,['wealthier']
513d5d55fdc9f03587003892,513d9e2ffdc9f03587008316,2,0,0,2,['wealthier']
513d5d5afdc9f0358700389d,513d6b4bfdc9f03587004cad,0,2,0,2,['livelier']
513d5d5afdc9f0358700389d,514219fbfdc9f049260082c7,0,1,1,2,['more beautiful']
513d5c30fdc9f0358700368b,513f2dd4fdc9f0358700dae5,2,0,0,2,['more boring']
513d5c35fdc9f03587003693,51414010fdc9f04926006060,2,0,0,2,['more beautiful']
513d5c41fdc9f035870036a9,5140cfa5fdc9f0492600316b,1,1,0,2,['safer']
513d5c4afdc9f035870036ba,513e2016fdc9f0358700a0eb,0,0,2,2,['livelier']
513d5c5efdc9f035870036de,5140cbdafdc9f04926002c79,1,1,0,2,"['safer', 'livelier']"
513d5d82fdc9f035870038e5,51413437fdc9f0492600458f,1,1,0,2,['more depressing']
513d5dbefdc9f0358700394e,5141359bfdc9f04926004a7d,1,0,1,2,"['livelier', 'safer']"
513d5dbefdc9f0358700394e,5141359bfdc9f04926004a7e,1,1,0,2,['safer']
513cba14fdc9f03587000d92,513cc3ecfdc9f035870016fb,0,2,0,2,"['safer', 'more beautiful']"
513cba24fdc9f03587000da0,513cc422fdc9f0358700172d,0,2,0,2,['safer']
50f56120fdc9f065f0005441,513d6caffdc9f03587005020,2,0,0,2,['wealthier']
50f56121fdc9f065f0005446,50f5e56dfdc9f065f00068fa,1,0,1,2,"['livelier', 'more beautiful']"
50f56121fdc9f065f0005446,51413a6afdc9f049260056d9,2,0,0,2,['more depressing']
50f56121fdc9f065f0005448,5140b7e3fdc9f04926001b1c,2,0,0,2,['safer']
513cb93afdc9f03587000cc3,51413cb5fdc9f04926005b99,1,0,1,2,"['wealthier', 'more depressing']"
513cb954fdc9f03587000cdc,5185ce7dfdc9f03fd5000e36,2,0,0,2,['safer']
50f56122fdc9f065f000545d,513d5db8fdc9f03587003945,2,0,0,2,['more depressing']
50f56122fdc9f065f0005462,5140d5b2fdc9f04926003533,0,2,0,2,['more beautiful']
50f5612cfdc9f065f00054b6,513d7aa6fdc9f035870068e9,2,0,0,2,['more boring']
50f5612dfdc9f065f00054d1,513f12adfdc9f0358700c9e3,1,1,0,2,"['safer', 'more beautiful']"
